ticker,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income
AE,2018,4218000,1750213000,3454000,2945000
AE,2019,4228000,1811247000,10503000,8207000
AEE,2008,210100000,7869000000,971000000,644000000
AEE,2009,220400000,7135000000,956000000,624000000
AEE,2010,238800000,7638000000,476000000,151000000
AEE,2011,241500000,6148000000,691000000,526000000
AEE,2012,242600000,5781000000,829000000,-974000000
AEE,2013,242600000,5838000000,829000000,295000000
AEE,2014,242600000,6053000000,970000000,592000000
AEE,2015,242600000,6098000000,948000000,636000000
AEE,2016,242600000,6076000000,1041000000,659000000
AEE,2017,242600000,6177000000,1105000000,529000000
AEE,2018,243800000,6291000000,1058000000,821000000
AEHR,2011,8776000,13737000,-3422000,-3389000
AEHR,2012,9016000,15521000,-3404000,-3390000
AEHR,2013,9549000,16488000,-3389000,-3419000
AEHR,2014,10877000,19684000,407000,422000
AEHR,2015,12047000,10018000,-6613000,-6647000
AEHR,2016,13091000,14501000,-6775000,-6785000
AEHR,2017,16267000,18898000,-5628000,-5653000
AEHR,2018,21732000,29555000,455000,528000
AEHR,2019,22387000,21056000,-5208000,-5235000
AEIS,2010,42862000,459414000,67409000,71192000
AEIS,2011,43465000,516799000,50468000,36314000
AEIS,2012,38879000,451931000,29806000,20581000
AEIS,2013,39597000,299381000,48322000,32086000
AEIS,2014,40420000,367333000,86005000,46982000
AEIS,2015,40746000,414811000,105442000,-158486000
AEIS,2016,39720000,483704000,128076000,127454000
AEIS,2017,39754000,671012000,198191000,137861000
AEIS,2018,39081000,718892000,172376000,147025000
AEO,2009,206171000,2940269000,307124000,169022000
AEO,2010,199979000,2945294000,341801000,140647000
AEO,2011,194445000,3120065000,275209000,151705000
AEO,2012,196211000,3475802000,402038000,232108000
AEO,2013,192802000,3305802000,142077000,82983000
AEO,2014,194437000,3282867000,159502000,80322000
AEO,2015,194351000,3521848000,321871000,218138000
AEO,2016,181429000,3609865000,335262000,212449000
AEO,2017,177938000,3795549000,287173000,204163000
AEO,2018,176476000,4035720000,345100000,261902000
AEP,2008,402083847,14440000000,2015000000,1383000000
AEP,2009,458677534,13489000000,1938000000,1360000000
AEP,2010,479373306,14427000000,1849000000,1214000000
AEP,2011,482169282,15116000000,2367000000,1946000000
AEP,2012,484682469,14945000000,1822000000,1259000000
AEP,2013,486619555,14813500000,2093300000,1480500000
AEP,2014,488592997,16378600000,2402900000,1633800000
AEP,2015,490340522,16453200000,2622900000,2047100000
AEP,2016,491495458,16380100000,475600000,610900000
AEP,2017,491814651,15424900000,2816200000,1912600000
AEP,2018,492774600,16195700000,1973500000,1923800000
AEPI,2010,6685639,800570000,969000,-566000
AEPI,2011,5897037,974792000,14471000,12388000
AEPI,2012,5513863,1152535000,37400000,23152000
AEPI,2013,5573643,1143852000,15963000,10748000
AEPI,2014,5323131,1192990000,-9440000,-5506000
AEPI,2015,5093878,1141391000,44245000,28837000
AEPI,2016,5110049,1095830000,46522000,28802000
AES,2008,669000000,15197000000,2667000000,1234000000
AES,2009,667000000,13110000000,2268000000,658000000
AES,2010,769000000,15443000000,1890000000,9000000
AES,2011,778000000,16098000000,2260000000,58000000
AES,2012,755000000,17164000000,230000000,-912000000
AES,2013,743000000,15891000000,1048000000,114000000
AES,2014,720000000,16124000000,1443000000,769000000
AES,2015,687000000,11260000000,989000000,306000000
AES,2016,660000000,10281000000,187000000,-1130000000
AES,2017,660000000,10530000000,771000000,-1161000000
AES,2018,662000000,10736000000,2018000000,1201000000
AFI,2015,27738779,1188700000,-17600000,29600000
AFI,2016,27865337,1193200000,11600000,9200000
AFI,2017,27113979,1133700000,-50000000,-41800000
AFI,2018,25968409,728200000,-25100000,-163000000
AGCO,2009,92200000,6516400000,154400000,135700000
AGCO,2010,92800000,6896600000,274900000,220500000
AGCO,2011,95600000,8773200000,561000000,583300000
AGCO,2012,97100000,9962200000,600800000,522100000
AGCO,2013,97300000,10786900000,802600000,597200000
AGCO,2014,93400000,9723700000,539000000,410400000
AGCO,2015,87000000,7467300000,279400000,266400000
AGCO,2016,81400000,7410500000,204900000,160100000
AGCO,2017,79500000,8306500000,283800000,186400000
AGCO,2018,78800000,9352000000,360300000,285500000
AGI,2010,,1376300000,-128800000,-142600000
AGI,2011,,1535200000,-103600000,-109700000
AGI,2012,,1494600000,-88400000,-99300000
AGI,2013,,1334700000,-75600000,-89600000
AGI,2014,,1242800000,-412400000,-374400000
AGI,2015,,1169800000,-23500000,-30000000
AGI,2016,,969400000,24500000,16500000
AGIO,2012,3401719,25106000,-22926000,-20102000
AGIO,2013,15415373,25548000,-38828000,-39407000
AGIO,2014,33667024,65358000,-53930000,-53504000
AGIO,2015,37429262,59119000,-117732000,-117732000
AGIO,2016,39126400,69892000,-198471000,-198471000
AGIO,2017,46587631,43011000,-314670000,-314670000
AGIO,2018,57418300,94387000,-346028000,-346028000
AGLE,2015,599788,6085000,-11295000,-11295000
AGLE,2016,9791728,4628000,-21698000,-21698000
AGLE,2017,15128192,5205000,-27236000,-27236000
AGLE,2018,20822560,3888000,-44348000,-44348000
AGN,2012,125800000,5914900000,245100000,97300000
AGN,2013,142300000,2602500000,-622800000,-750400000
AGN,2014,219700000,4676500000,-2998200000,-1630500000
AGN,2015,367800000,12688100000,-4547500000,3915200000
AGN,2016,384900000,14570600000,-2832000000,14973400000
AGN,2017,333800000,15940700000,-10386400000,-4125500000
AGN,2018,337000000,15787400000,-6856900000,-5096400000
AGNC,2010,153300000,307000000,288000000,288000000
AGNC,2011,153300000,850000000,770000000,770000000
AGNC,2012,303900000,1440000000,1277000000,1277000000
AGNC,2013,379100000,1440000000,1259000000,1259000000
AGNC,2014,353300000,-92000000,-233000000,-233000000
AGNC,2015,348600000,354000000,215000000,215000000
AGNC,2016,331900000,728000000,623000000,623000000
AGNC,2017,358600000,841000000,771000000,771000000
AGNC,2018,441100000,229000000,129000000,129000000
AGN_old,2008,304100000,4403400000,762200000,563100000
AGN_old,2009,303600000,4503600000,848500000,621300000
AGN_old,2010,303400000,4919400000,170800000,600000
AGN_old,2011,304400000,5216000000,1309200000,934500000
AGN_old,2012,301500000,5646600000,1531000000,1098800000
AGN_old,2013,296800000,6300400000,1730800000,985100000
AGN_old,2014,297600000,7237900000,1989300000,1524200000
AGR,2014,252235232,,706000000,424000000
AGR,2015,254588212,,302000000,273000000
AGR,2016,309512553,,1009000000,632000000
AGR,2017,309502861,,123000000,381000000
AGR,2018,309500000,,768000000,595000000
AGX,2010,13593000,182592000,17044000,7774000
AGX,2011,13612000,141850000,11964000,9272000
AGX,2012,13784000,278635000,35337000,23265000
AGX,2013,14072000,227455000,69335000,40125000
AGX,2014,14433000,383110000,64367000,30445000
AGX,2015,14757000,413275000,75506000,36345000
AGX,2016,15066000,675047000,114532000,70328000
AGX,2017,15522000,892815000,112625000,72011000
AGX,2018,15569000,482153000,47218000,52036000
AGYS,2010,22785000,202681000,-20555000,-55475000
AGYS,2011,22432000,82051000,-46674000,-22783000
AGYS,2012,21880000,94008000,-9332000,-1298000
AGYS,2013,22135000,101261000,-5386000,17097000
AGYS,2014,22338000,103514000,-12551000,-11497000
AGYS,2015,22483000,120366000,-3759000,-3765000
AGYS,2016,22615000,127678000,-11485000,-11721000
AGYS,2017,22801000,127360000,-11601000,-8350000
AGYS,2018,23037000,140842000,-12943000,-13164000
AHPI,2011,4053657,46783436,363427,204408
AHPI,2012,4062193,43445621,-670346,-424426
AHPI,2013,4035323,38551774,-1996811,-1256773
AHPI,2014,4013574,36370616,-3145726,-2805913
AHPI,2015,4013574,35461769,-1760714,-1777310
AHPI,2016,4013574,35952487,-2003400,-2304831
AHPI,2017,4013537,33512030,-2052166,-2088666
AHPI,2018,4013537,33759953,-2019132,-2192170
AHPI,2019,4013537,31381521,-2080237,-2109685
AHS,2010,34840000,669912000,-63539000,-51991000
AHS,2011,39913000,887466000,13920000,-26265000
AHS,2012,41632000,953951000,27323000,17136000
AHS,2013,45963000,1011816000,55837000,32933000
AHS,2014,46504000,1036027000,58666000,33217000
AHS,2015,47525000,1463065000,121089000,81891000
AHS,2016,47946000,1902225000,176167000,105838000
AHS,2017,47807000,1988454000,192763000,132558000
AHS,2018,47371000,2136074000,186685000,141741000
AIMC,2010,26399000,520162000,34529000,24525000
AIMC,2011,26526000,674812000,48431000,37675000
AIMC,2012,26656000,731990000,34359000,24293000
AIMC,2013,26766000,722218000,59336000,40275000
AIMC,2014,26713000,819817000,63118000,40167000
AIMC,2015,26064000,746652000,51087000,35406000
AIMC,2016,25719000,708906000,33885000,25140000
AIMC,2017,28949000,876737000,71127000,51427000
AIMC,2018,37868000,1175342000,51748000,35341000
AIR,2010,38182000,1352151000,64188000,44628000
AIR,2011,38400000,1805100000,103400000,69800000
AIR,2012,38800000,2065000000,93500000,67700000
AIR,2013,38300000,1807900000,74200000,55000000
AIR,2014,38600000,1709100000,98800000,72900000
AIR,2015,39100000,1621400000,-113200000,10200000
AIR,2016,34400000,1525400000,68900000,47700000
AIR,2017,33900000,1590800000,77100000,56500000
AIR,2018,34200000,1748300000,77200000,15600000
AIR,2019,34500000,2051800000,89000000,7500000
AIRI,2010,1623081,48601000,-3251000,-2909000
AIRI,2011,3579114,53745000,2304000,2247000
AIRI,2012,4680581,64215000,3995000,2548000
AIRI,2013,5739014,62833000,3569000,3739000
AIRI,2014,6591755,64331000,299000,667000
AIRI,2015,7478223,80442000,-1118000,-832000
AIRI,2016,7579419,51321000,-12766000,-15623000
AIRI,2017,13230775,49869000,-16070000,-22551000
AIRI,2018,26897639,46309000,-9606000,-10992000
AIT,2010,42312000,1893208000,105017000,65903000
AIT,2011,42433000,2212849000,152888000,96759000
AIT,2012,42139000,2375445000,166826000,108779000
AIT,2013,42060000,2462171000,177665000,118149000
AIT,2014,41942000,2459878000,166262000,112821000
AIT,2015,40892000,2751561000,175871000,115484000
AIT,2016,39254000,2519428000,78978000,29577000
AIT,2017,39013000,2593746000,166966000,133910000
AIT,2018,38752000,3073274000,204718000,141625000
AIT,2019,38670000,3472739000,194481000,143993000
AJBI,2013,60836664,,-64575,-64575
AJG,2009,100500000,1729300000,211100000,128600000
AJG,2010,104800000,1864200000,203000000,174100000
AJG,2011,111700000,2134700000,207800000,144100000
AJG,2012,121000000,2520300000,245300000,195000000
AJG,2013,128900000,3179600000,291000000,268600000
AJG,2014,152900000,4626500000,291500000,303400000
AJG,2015,172200000,5392400000,293500000,356800000
AJG,2016,177600000,5594800000,356900000,414400000
AJG,2017,180100000,6159600000,378100000,463100000
AJG,2018,182700000,6792400000,479400000,633500000
AJRD,2010,58500000,857900000,2100000,6800000
AJRD,2011,58700000,918100000,9000000,2900000
AJRD,2012,59000000,994900000,13200000,-2600000
AJRD,2013,59600000,1378100000,-35700000,162900000
AJRD,2014,57900000,1602200000,-33000000,-50000000
AJRD,2015,61100000,1708300000,-16800000,-16200000
AJRD,2016,65600000,1761300000,29300000,18000000
AJRD,2017,73000000,1877200000,86900000,-9200000
AJRD,2018,74800000,1895900000,188600000,137300000
AKAM,2008,167673000,790924000,234535000,145138000
AKAM,2009,171425000,859773000,237232000,145913000
AKAM,2010,177309000,1023586000,262372000,171220000
AKAM,2011,183866000,1158538000,307195000,200904000
AKAM,2012,177900000,1373947000,321591000,203989000
AKAM,2013,178196000,1577922000,419554000,293487000
AKAM,2014,178279000,1963874000,479776000,333948000
AKAM,2015,178391000,2197448000,456624000,321406000
AKAM,2016,174917000,2340049000,459446000,316132000
AKAM,2017,171559000,2502996000,316122000,218321000
AKAM,2018,167312000,2714474000,343089000,298373000
AKER,2013,8323,3577851,-1526773,-1526773
AKER,2014,24737,4427174,-3127167,-3127167
AKER,2015,26797,2115050,-9581257,-9311913
AKER,2016,28305,2960912,-3303538,-3303538
AKER,2017,49493,3354712,-7366310,-7366310
AKER,2018,457609,1665570,-10849034,-10849034
AKR,2015,68869639,199063000,62694000,65708000
AKR,2016,76243550,189939000,52522000,72776000
AKR,2017,83685471,250262000,16426000,61470000
AKR,2018,82080159,262213000,-19904000,31439000
AKRX,2010,92801000,86409000,21976000,21824000
AKRX,2011,94549000,136920000,41306000,43013000
AKRX,2012,95189000,256158000,57500000,35378000
AKRX,2013,96181000,317711000,82895000,52362000
AKRX,2014,103480000,555048000,25342000,13884000
AKRX,2015,116980000,985076000,232156000,150798000
AKRX,2016,122869000,1116843000,271300000,184243000
AKRX,2017,124790000,841045000,-59198000,-24550000
AKRX,2018,125383000,694018000,-438182000,-401909000
AKS,2008,109800000,7644300000,-6400000,4000000
AKS,2009,109000000,4076800000,-98000000,-74600000
AKS,2010,109600000,5968300000,-174500000,-128900000
AKS,2011,109800000,6468000000,-254100000,-155600000
AKS,2012,113000000,5933700000,-208600000,-1027300000
AKS,2013,135800000,5570400000,7000000,-46800000
AKS,2014,148100000,6505700000,-26400000,-96900000
AKS,2015,177200000,6692900000,-382800000,-509000000
AKS,2016,230000000,5882500000,61400000,-7800000
AKS,2017,314300000,6080500000,50600000,6200000
AKS,2018,314800000,6818200000,237900000,186000000
AL,2010,39511045,58366000,-60915000,-52040000
AL,2011,89592945,336741000,82841000,53232000
AL,2012,100991871,655746000,203973000,131919000
AL,2013,101529137,858675000,293442000,190411000
AL,2014,102142828,1050493000,394776000,255998000
AL,2015,102547774,1222840000,392953000,253391000
AL,2016,102801161,1419055000,580238000,374925000
AL,2017,103189175,1516380000,609530000,756152000
AL,2018,104716301,1679702000,640138000,510835000
ALB,2009,91512000,2005394000,160273000,178368000
ALB,2010,91393000,2362764000,379198000,315778000
ALB,2011,90522000,2869005000,480577000,392114000
ALB,2012,89189000,2519154000,368212000,311536000
ALB,2013,83839000,2394270000,538442000,413171000
ALB,2014,78696000,2445548000,213179000,133316000
ALB,2015,111182000,2826429000,310744000,334906000
ALB,2016,112379000,2677203000,515264000,643675000
ALB,2017,110914000,3071976000,446798000,54850000
ALB,2018,108427000,3374950000,794701000,693562000
ALCO,2010,7374000,79792000,-1824000,-623000
ALCO,2011,7363000,98592000,12527000,7097000
ALCO,2012,7355000,127187000,29462000,18489000
ALCO,2013,7313000,101661000,31675000,19646000
ALCO,2014,7336000,104003000,20878000,9495000
ALCO,2015,8056000,153126000,24088000,13214000
ALCO,2016,8303000,144196000,12480000,6993000
ALCO,2017,8300000,129829000,-13342000,-9451000
ALCO,2018,8232000,81281000,13190000,13050000
ALCO,2019,7472000,122251000,50233000,37833000
ALE,2009,32200000,759100000,91500000,61000000
ALE,2010,34200000,907000000,119100000,75300000
ALE,2011,35300000,928200000,129200000,93800000
ALE,2012,37600000,961200000,135100000,97100000
ALE,2013,39700000,1018400000,133400000,104700000
ALE,2014,42900000,1136800000,162200000,124800000
ALE,2015,48300000,1486400000,166800000,141100000
ALE,2016,49300000,1339700000,175600000,155300000
ALE,2017,50800000,1419300000,186900000,172200000
ALE,2018,51300000,1498600000,158600000,174100000
ALEX,2015,48900000,472800000,97800000,29600000
ALEX,2016,49000000,387500000,32200000,-10200000
ALEX,2017,49200000,425500000,9900000,228300000
ALG,2010,11782000,538548000,29032000,21117000
ALG,2011,11848000,603593000,48129000,32687000
ALG,2012,11899000,633031000,43446000,28903000
ALG,2013,12050000,682090000,51388000,36094000
ALG,2014,11875000,839055000,60605000,41151000
ALG,2015,11349000,879577000,66867000,43209000
ALG,2016,11434000,844748000,62189000,40045000
ALG,2017,11549000,912380000,82367000,44315000
ALG,2018,11660000,1008822000,94531000,73486000
ALGN,2009,69094000,312333000,-33893000,-31269000
ALGN,2010,75825000,387126000,102003000,74253000
ALGN,2011,77988000,479741000,89941000,66716000
ALGN,2012,80529000,560041000,84296000,58691000
ALGN,2013,80551000,660206000,93139000,64295000
ALGN,2014,80754000,761653000,190369000,145832000
ALGN,2015,79998000,845486000,186101000,144020000
ALGN,2016,79856000,1079874000,240882000,189682000
ALGN,2017,80085000,1473413000,361580000,231418000
ALGN,2018,80064000,1966492000,457958000,400235000
ALGT,2010,19407000,663641000,103332000,65702000
ALGT,2011,18935000,779117000,79514000,49398000
ALGT,2012,19079000,908719000,124647000,78597000
ALGT,2013,18936000,996150000,146680000,92273000
ALGT,2014,17729000,1137046000,137131000,86689000
ALGT,2015,16923000,1262188000,346719000,220374000
ALGT,2016,16465000,1362831000,345958000,219590000
ALGT,2017,16073000,1503778000,195546000,194902000
ALGT,2018,15941000,1667447000,199318000,161802000
ALJ,2010,54186000,4030743000,-223085000,-122932000
ALJ,2011,55431000,7186257000,62666000,42507000
ALJ,2012,57501000,8017741000,140481000,79134000
ALJ,2013,63538000,7046381000,60266000,22986000
ALJ,2014,68985000,6779456000,92781000,38457000
ALJ,2015,69772000,4338152000,130669000,52751000
ALJ,2016,70739000,3913404000,-126622000,-82805000
ALJJ,2015,33102000,209947000,6836000,11893000
ALJJ,2016,35013000,268369000,4710000,10925000
ALJJ,2017,35208000,326718000,3249000,15673000
ALJJ,2018,37856000,369776000,-3033000,-7332000
ALJJ,2019,38710000,354997000,-5973000,-15979000
ALK,2009,143260000,3399800000,202900000,121600000
ALK,2010,143288000,3832000000,406000000,251000000
ALK,2011,143510000,4318000000,394000000,245000000
ALK,2012,141416000,4657000000,514000000,316000000
ALK,2013,139910000,5156000000,816000000,508000000
ALK,2014,135445000,5368000000,975000000,605000000
ALK,2015,128373000,5598000000,1312000000,848000000
ALK,2016,123557000,5931000000,1345000000,814000000
ALK,2017,123211000,7933000000,1207000000,1034000000
ALK,2018,123230000,8264000000,585000000,437000000
ALKS,2011,95610000,186640000,-46491000,-45540000
ALKS,2012,114702000,389977000,-114392000,-113678000
ALKS,2013,135297000,575548000,35441000,24983000
ALKS,2014,145274000,618789000,-14029000,-30061000
ALKS,2015,149206000,628335000,-224005000,-227163000
ALKS,2016,151484000,745694000,-214387000,-208444000
ALKS,2017,153415000,903374000,-143274000,-157945000
ALKS,2018,155112000,1094274000,-126967000,-139311000
ALLE,2013,96000000,2069600000,223400000,32300000
ALLE,2014,96100000,2118300000,267900000,175200000
ALLE,2015,95900000,2068100000,209300000,153900000
ALLE,2016,95800000,2238000000,295000000,229100000
ALLE,2017,95100000,2408200000,395700000,273300000
ALLE,2018,95000000,2731700000,475200000,434900000
ALNY,2009,42040000,100533000,-47008000,-47590000
ALNY,2010,42040000,100041000,-43001000,-43515000
ALNY,2011,42410000,82757000,-57649000,-57649000
ALNY,2012,50286000,66725000,-116586000,-106014000
ALNY,2013,61551000,47167000,-91920000,-89225000
ALNY,2014,74278000,50561000,-400604000,-360395000
ALNY,2015,83992000,41097000,-290073000,-290073000
ALNY,2016,85596000,47159000,-410108000,-410108000
ALNY,2017,90554000,89912000,-490874000,-490874000
ALNY,2018,100590000,74908000,-760674000,-761497000
ALOT,2010,7271403,71016111,2783614,2061769
ALOT,2011,7325000,60724000,644000,3132000
ALOT,2012,7396000,61224000,2885000,10767000
ALOT,2013,7470000,68592000,1412000,3212000
ALOT,2014,7612000,88347000,6932000,4662000
ALOT,2015,7288000,94658000,6909000,4525000
ALOT,2016,7421000,98448000,6605000,4228000
ALOT,2017,6911000,113401000,5157000,3286000
ALOT,2018,6881000,136657000,7308000,5730000
ALPN,2014,180750,,-14865000,-14658000
ALPN,2015,496900,,-369000,-369000
ALPN,2016,564816,,-1166000,-1232000
ALPN,2017,6481665,,-7983000,-7783000
ALPN,2018,13849470,,-36853000,-36487000
ALR,2011,83128000,2386527000,-166047000,-133542000
ALRM,2014,2276694,167312000,20319000,13502000
ALRM,2015,24108362,208888000,17465000,11768000
ALRM,2016,45716757,261106000,14381000,10154000
ALRM,2017,46682141,338937000,32241000,29251000
ALRM,2018,47633739,420494000,11699000,21524000
ALRN,2016,429686,,-18123000,-18123000
ALRN,2017,7443078,,-22604000,-22604000
ALRN,2018,14738193,,-31547000,-31547000
ALSK,2010,44589000,341524000,-836000,-30688000
ALSK,2011,45103000,349314000,12118000,472000
ALSK,2012,45553000,367714000,23192000,17409000
ALSK,2013,47092000,348924000,214841000,158471000
ALSK,2014,49334000,314863000,-4567000,-2780000
ALSK,2015,50247000,232817000,23085000,12954000
ALSK,2016,51169000,226866000,3752000,2386000
ALSK,2017,52232000,226905000,-3646000,-6101000
ALSK,2018,53042000,232468000,11029000,9080000
ALSN,2011,181400000,2162800000,150600000,103000000
ALSN,2012,182000000,2141800000,216200000,514200000
ALSN,2013,184500000,1926800000,266100000,165400000
ALSN,2014,179800000,2127400000,368100000,228600000
ALSN,2015,175900000,1986000000,289000000,182000000
ALSN,2016,167800000,1840000000,341000000,215000000
ALSN,2017,149000000,2262000000,527000000,504000000
ALSN,2018,133000000,2713000000,805000000,639000000
ALT,2018,2802382,10331168,-45320946,-39171152
ALTMS,2010,,221866000,14231000,14229000
ALTMS,2011,,354207000,65407000,65179000
ALTMS,2012,,319299000,-95982000,-95875000
ALTMS,2013,,355792000,-153715000,-153715000
ALTMS,2014,,616207000,99376000,99200000
ALTMS,2015,,359928000,26096000,-131793000
ALTMS,2016,,128521000,-165617000,-167921000
ALTMS,2017,,305007000,-56257000,-77661000
ALTR,2016,48852000,313240000,13702000,10163000
ALTR,2017,52466000,333333000,-36411000,-99407000
ALTR,2018,67468000,396379000,27024000,13715000
ALTR_delis,2008,300951000,1367224000,419174000,359651000
ALTR_delis,2009,294493000,1195413000,305538000,251062000
ALTR_delis,2010,307302000,1954426000,867827000,782884000
ALTR_delis,2011,321892000,2064475000,848992000,770711000
ALTR_delis,2012,320830000,1783035000,591917000,556807000
ALTR_delis,2013,320195000,1732572000,470828000,440065000
ALTR_delis,2014,309748000,1932089000,524027000,472658000
ALV,2009,113122000,5120700000,5500000,10000000
ALV,2010,121172400,7170600000,805500000,590600000
ALV,2011,123809600,8232400000,828300000,623400000
ALV,2012,129778000,8266700000,668600000,483100000
ALV,2013,132554000,8803400000,734000000,485800000
ALV,2014,127834800,9240500000,667000000,467800000
ALV,2015,122421600,9169600000,675700000,456800000
ALV,2016,122421600,10073600000,803800000,567100000
ALV,2017,121450000,10382600000,506500000,427100000
ALV,2018,87100000,8678200000,612400000,190400000
ALX,2010,5105936,174206000,46335000,66429000
ALX,2011,5106568,185246000,54789000,79423000
ALX,2012,5107610,191312000,50105000,674387000
ALX,2013,5109055,196459000,54503000,56915000
ALX,2014,5110628,200814000,67055000,67925000
ALX,2015,5112352,207915000,76915000,76907000
ALX,2016,5114084,226936000,86525000,86477000
ALX,2017,5115501,230574000,80512000,80509000
ALX,2018,5116838,232825000,56645000,32844000
ALXN,2009,170652000,386800000,83314000,295166000
ALXN,2010,178542000,540957000,149011000,97030000
ALXN,2011,183220000,783431000,229668000,175315000
ALXN,2012,190461000,1134114000,397566000,254822000
ALXN,2013,195532000,1551346000,526269000,252895000
ALXN,2014,198103000,2234000000,872000000,657000000
ALXN,2015,213431000,2604000000,498100000,144400000
ALXN,2016,224000000,3084100000,576200000,399400000
ALXN,2017,223900000,3551100000,547800000,443300000
ALXN,2018,222700000,4131200000,242200000,77600000
AMAT,2008,1354176000,8129240000,1408718000,960746000
AMAT,2009,1333000000,5014000000,-486000000,-305000000
AMAT,2010,1340000000,9549000000,1387000000,938000000
AMAT,2011,1319000000,10517000000,2378000000,1926000000
AMAT,2012,1266000000,8719000000,316000000,109000000
AMAT,2013,1202000000,7509000000,350000000,256000000
AMAT,2014,1215000000,9072000000,1448000000,1072000000
AMAT,2015,1214000000,9659000000,1598000000,1377000000
AMAT,2016,1107000000,10825000000,2013000000,1721000000
AMAT,2017,1073000000,14537000000,3731000000,3434000000
AMAT,2018,1013000000,17253000000,4694000000,3313000000
AMBA,2012,7961944,97257000,11165000,9821000
AMBA,2013,13511646,121066000,20042000,18188000
